"outer_fold","class","params","mean_kappa","sd_kappa","mean_mcc","sd_mcc","mean_accuracy","sd_accuracy"
0,20,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.813628013930521,0.12617209535182,0.825266921211886,0.118323538615858,0.993199523564254,0.0042943904969882
0,21,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.698814963629132,0.183331602520017,0.738802538879032,0.156550369715719,0.997167138810198,0.00200313535746897
0,22,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.859299441153106,0.22005938749843,0.878208076774702,0.18705587053858,0.998300283286119,0.002533788076487
1,0,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.540282190755307,0.140680176037446,0.556213169223205,0.130628269404876,0.918980169971671,0.017531726285287
1,1,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.55256068644466,0.0464740162672419,0.568856818136,0.0526603246051011,0.956373937677054,0.00514614791064727
1,2,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.889979549516289,0.0733799902062759,0.891088551733965,0.0726341486142674,0.988101983002833,0.00811207992253618
1,3,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.93232683625695,0.0207428583540108,0.933743879927345,0.0196001826721396,0.985269121813031,0.00420181217399186
1,4,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.679320686218422,0.192714746667486,0.723531594242336,0.164080652497026,0.996033994334278,0.00322995871132906
1,5,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.870306928722951,0.0299975562679475,0.871885245415368,0.0280150066841226,0.960339943342776,0.00825913866125395
1,6,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.650811394796461,0.124156860716182,0.662646073998043,0.123492519381719,0.979036827195467,0.00652173622278835
1,7,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.959027249044027,0.0565566230974745,0.960940649373598,0.0538789745980135,0.998866855524079,0.00155162197593528
1,8,"{'C': 1000, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.969428929860159,0.0113439632027831,0.969811378247004,0.0111484365361047,0.993201133144476,0.00253378807648711
1,9,"{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.800394676220111,0.0498307003488227,0.802029512484728,0.0494080678026862,0.975070821529745,0.00544911729792389
1,10,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.854070358178072,0.0686796197798404,0.864550524535412,0.0612746852766997,0.991501416430595,0.00346953221357392
1,11,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.644594282005612,0.229399760218,0.669958190654112,0.217828589258398,0.995467422096317,0.00322995871132905
1,12,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.812259119775713,0.119760790302118,0.830419921223919,0.105942569263774,0.997733711048159,0.00126689403824348
1,13,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.949657729606389,0.100684540787222,0.953833162695929,0.0923336746081429,0.99929178470255,0.00141643059490082
1,14,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",1,0,1,0,1,0
1,15,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.754456170961059,0.117907271837856,0.764543345258028,0.118737253856485,0.992634560906516,0.00253378807648703
1,16,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.514604842483502,0.17053175911195,0.561371997718371,0.160365800572825,0.991501416430595,0.00346953221357388
1,17,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.638031922685921,0.144471211690847,0.6567502094168,0.142824142278826,0.98356940509915,0.00760136422946104
1,18,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.835852947302556,0.0576330282124291,0.83933267573156,0.0585715010196686,0.993201133144476,0.00253378807648711
1,19,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.598483412322275,0.366532820472651,0.622856318011763,0.37282866689807,0.996600566572238,0.0031032439518707
1,20,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.818345172112412,0.124438118039695,0.826548021267353,0.1166459790751,0.992067988668555,0.00614149671067388
1,21,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.466161137440758,0.446931442798185,0.482440661507382,0.456457591548955,0.996033994334278,0.00322995871132906
1,22,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.892552063799288,0.154623148013199,0.904084400960552,0.136999368870802,0.998300283286119,0.002533788076487
2,0,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.569622423335047,0.0784820997875959,0.591875289416204,0.06813705235084,0.923512747875354,0.00960669969281197
2,1,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.534990373779478,0.119026577078338,0.545830124127348,0.129318907903254,0.952407932011331,0.0147743963857285
2,2,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.923017666355037,0.0432653654750322,0.923421593082522,0.0429765980009713,0.991501416430595,0.00529979799826338
2,3,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.931750656229176,0.0314184446493925,0.932976538703721,0.0308719425708168,0.985269121813031,0.00645991742265795
2,4,"{'C': 1, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.971148344912137,0.0645142620398386,0.972957467934419,0.060468939982356,0.99943342776204,0.00126689403824348
2,5,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.87727176378649,0.0168579197761357,0.879343284786336,0.0149345623408169,0.962606232294618,0.00420181217399188
2,6,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.5986407180635,0.100478615119396,0.608397174129027,0.107541757348104,0.976203966005666,0.00587434599244408
2,7,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.981532827622286,0.0412938527887746,0.982311677883564,0.0395522906602645,0.99943342776204,0.00126689403824348
2,8,"{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.969379017040726,0.0113822903200662,0.969881458731888,0.0110918566342839,0.993201133144476,0.00253378807648711
2,9,"{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.803921264357085,0.0724954896723151,0.809700545339447,0.0667728265152453,0.977337110481586,0.0072224072430493
2,10,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.860005106379806,0.0550425287379996,0.869320941498397,0.048270045914736,0.991501416430595,0.00346953221357388
2,11,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.705825044609897,0.199526037069259,0.734072612634876,0.179621554829457,0.996033994334278,0.00322995871132906
2,12,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.746240117498043,0.239168538306588,0.782311263488645,0.204049976151146,0.996600566572238,0.00369359909643215
2,13,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 5000}",0.959726183685111,0.0900549909934313,0.963066530156743,0.0825857492144615,0.99943342776204,0.00126689403824348
2,14,"{'C': 10, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.725317520556069,0.187126172843645,0.744937391094324,0.18332140700095,0.997167138810198,0.00200313535746897
2,15,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.833358571417806,0.0234329780904476,0.84102121166575,0.019480859380885,0.994334277620397,0
2,16,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.588915212138392,0.130725995982387,0.646965667866505,0.102385619201228,0.992634560906515,0.0015516219759354
2,17,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.615426296241115,0.0894965176873871,0.643234597391869,0.0968909477508729,0.98243626062323,0.00645991742265795
2,18,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.8514458764956,0.123252250180781,0.859737797064475,0.115125438064533,0.993767705382436,0.00506757615297403
2,19,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.665906448834556,0.408249865884511,0.6822382015575,0.408804881417615,0.997167138810198,0.00283286118980169
2,20,"{'C': 100, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.789031555426897,0.115525276187267,0.795656441496352,0.112012512141889,0.991501416430595,0.00447914682743396
2,21,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.732322274881517,0.149636397356858,0.764881323014763,0.131435336129701,0.997733711048159,0.00126689403824348
2,22,"{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.785294840852506,0.137465250660298,0.800115295829081,0.130225630277298,0.997167138810198,0.00200313535746897
3,0,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.591519756120153,0.0842983089961448,0.602608092051308,0.0777331987993571,0.924079320113314,0.0120853988712191
3,1,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.568483982923604,0.0732718724959518,0.577668312078544,0.070857064703583,0.956373937677054,0.00652173622278834
3,2,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.918837418362547,0.0569861838368934,0.919533167003503,0.0565826749106751,0.991501416430595,0.00600940607240693
3,3,"{'C': 1000, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.934728810797801,0.0268923022123583,0.935702647625335,0.026559449938663,0.985835694050991,0.00566572237960339
3,4,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.865842473482284,0.183703622544656,0.873982235515596,0.173203557534612,0.998300283286119,0.002533788076487
3,5,"{'C': 100, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.874098188637355,0.0225028120573074,0.87490670151431,0.0226982940853512,0.960906515580737,0.0073326793799121
3,6,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.631863022532112,0.0905620380950314,0.648310340802268,0.0765760396649843,0.977903682719547,0.0042018121739918
3,7,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.981532827622286,0.0412938527887746,0.982311677883564,0.0395522906602645,0.99943342776204,0.00126689403824348
3,8,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.969517685848672,0.0243905663311466,0.969954836379609,0.0240702310808676,0.993201133144476,0.00552226308487761
3,9,"{'C': 1000, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.784017295983873,0.0339265955773548,0.789209123437025,0.0316808329737481,0.974504249291785,0.00346953221357379
3,10,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.853091420064443,0.0673671175400282,0.863662599498037,0.0605000527881204,0.991501416430595,0.00346953221357392
3,11,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.616677405267122,0.150311413646133,0.643393749842752,0.14477564854643,0.994900849858357,0.00237014171822692
3,12,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.803659113062716,0.219587173664619,0.81360799811831,0.214362968624191,0.997733711048159,0.00237014171822683
3,13,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.959726183685111,0.0900549909934313,0.963066530156743,0.0825857492144615,0.99943342776204,0.00126689403824348
3,14,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.754752713875638,0.219331596056981,0.786649181632587,0.184939938356759,0.997167138810198,0.00231302147571593
3,15,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.828003876692141,0.101272486242492,0.83930864271578,0.0950429456705392,0.994900849858357,0.00310324395187067
3,16,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.599451076251254,0.21654645933546,0.65820033422121,0.173537170414137,0.993201133144476,0.00253378807648711
3,17,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.61324486311515,0.211227584350487,0.641197592040306,0.187225039326252,0.98413597733711,0.00620648790374118
3,18,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.835274203963811,0.0864682935001107,0.837920996099343,0.087447588401838,0.993201133144476,0.00322995871132904
3,19,"{'C': 1000, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 5000}",0.465402843601896,0.447922211333055,0.481635987258073,0.457522993224107,0.996033994334278,0.00322995871132906
3,20,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.801377910156988,0.142924251896055,0.806987567354266,0.144215301910801,0.992067988668555,0.0054491172979239
3,21,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.69280675240549,0.412512517157214,0.704286860910434,0.413293771013181,0.997733711048159,0.00237014171822683
3,22,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.859299441153106,0.22005938749843,0.878208076774702,0.18705587053858,0.998300283286119,0.002533788076487
4,0,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.539892974374635,0.0918872518150032,0.553883477648302,0.0897335744912176,0.91728045325779,0.0153079389077692
4,1,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 5000}",0.566628310171963,0.0720964770172449,0.590624407808217,0.0600226542402476,0.959773371104816,0.00544911729792385
4,2,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.894267297458834,0.0691463921789369,0.895550413632368,0.0681014878073846,0.988101983002833,0.00811207992253618
4,3,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.929684029072716,0.0264260248512772,0.930920507390412,0.0260636092366784,0.984702549575071,0.00587434599244409
4,4,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.732084025618573,0.253995962311377,0.75579207680185,0.235090268077979,0.997167138810198,0.00283286118980169
4,5,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.880592661270091,0.0460090201081919,0.881188555328302,0.0457674833391422,0.963172804532578,0.0138781288542957
4,6,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.616563969544809,0.109164463099497,0.633602228559182,0.101240333956842,0.977337110481586,0.00447914682743389
4,7,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.954988842843481,0.0616340652850888,0.957257942980068,0.0585269719599719,0.998866855524079,0.00155162197593528
4,8,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.959112272017363,0.0375261334445979,0.959988123517998,0.0365133332893014,0.990934844192635,0.00835574005878333
4,9,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.805458241966077,0.0320646500590694,0.808526008238188,0.0310325209507741,0.976203966005666,0.0032299587113289
4,10,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.860416095985089,0.0335115371794324,0.869214649128925,0.0296910229113412,0.991501416430595,0.00200313535746897
4,11,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.796717002079532,0.141173088954723,0.810006233606758,0.133507126436088,0.997167138810198,0.00200313535746897
4,12,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.879178551055334,0.110294388362421,0.889199590470229,0.101146472800444,0.998300283286119,0.00155162197593528
4,13,"{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.89280675240549,0.15415317255456,0.904286860910434,0.136632026637529,0.998866855524079,0.00155162197593528
4,14,"{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.665906448834556,0.408249865884511,0.6822382015575,0.408804881417615,0.997167138810198,0.00283286118980169
4,15,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.852206026698054,0.080698232839523,0.86328477746689,0.0706651415551303,0.994900849858357,0.00310324395187074
4,16,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.597467442467465,0.14856912021401,0.655139333404328,0.120271144742812,0.993767705382436,0.00237014171822694
4,17,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.601872206291799,0.0845396878466292,0.626702950056662,0.0642224902466289,0.982436260623229,0.00310324395187074
4,18,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.859930891924737,0.0810925602408273,0.863037497034577,0.0795829390955135,0.994334277620397,0.00346953221357397
4,19,"{'C': 1000, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.498671905591337,0.288129137566049,0.523091191691272,0.306094665180109,0.996033994334278,0.00155162197593534
4,20,"{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.817547727067688,0.113183813934191,0.82087208904308,0.11302772390355,0.992067988668555,0.00465486592780593
4,21,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.825632632519667,0.168295818007013,0.845304731714243,0.148153152807406,0.997733711048159,0.00237014171822683
4,22,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.792380009873485,0.2174354662727,0.819428407528393,0.18538587830883,0.997733711048159,0.00237014171822683
