"outer_fold","class","params","mean_kappa","sd_kappa","mean_mcc","sd_mcc","mean_accuracy","sd_accuracy"
"AAML1031",7,"{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.857157961514062,0.202009148103833,0.872690255192954,0.180043167728382,0.993955094991364,0.00854878664646949
"AAML1031",8,"{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.906348884648572,0.170651193550263,0.917348024489984,0.148916626791235,0.989863098350525,0.0160030387731794
"AAML1031",9,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.633525000931799,0.289192792878192,0.65864192239409,0.266823832310216,0.974305271664211,0.0226895609456941
"AAML1031",10,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.858534621875313,0.212366851351981,0.875945335247651,0.182940775883073,0.979126123621537,0.0298352470529082
"AAML1031",14,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.916123424598001,0.145278490161144,0.924416904659157,0.130913761323663,0.998848589522165,0.00199430144797795
"AAML1031",15,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.665337352764715,0.283944834345968,0.675164701599716,0.280676875793954,0.992290187130611,0.00845475458148612
"AAML1031",16,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.132779124812377,0.229980190359567,0.166233578017776,0.287925003050753,0.992192076202439,0.00275001971178036
"AAML1031",17,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.363353163218466,0.252122828910155,0.40816181777874,0.27878907639569,0.98005893728366,0.015354754430151
"AAML1031",18,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.714854948613069,0.149895481382856,0.73176404519057,0.145149418991635,0.991691584524236,0.00459926005470186
"AAML1031",20,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.74834081731891,0.321629323496529,0.763571710337921,0.309681110013139,0.989601654228265,0.0138947953526449
"AAML1031",21,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.5,0.707106781186548,0.5,0.707106781186548,0.994818652849741,0.00732753141125959
"AAML1031",22,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0,0,0,0,0.995016716578726,0.00272261488216515
"BEATAML1.0-COHORT",0,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.293647633231967,0.125684733402745,0.324558225027821,0.0964631472170412,0.881093386807988,0.0603870946945003
"BEATAML1.0-COHORT",1,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.367875072228524,0.240582220205202,0.443600130125475,0.194658420183379,0.916809022871199,0.0463870577459027
"BEATAML1.0-COHORT",2,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.903443667285907,0.0890205219405781,0.907803606209873,0.0821827514281541,0.992051379663118,0.00602540373200811
"BEATAML1.0-COHORT",3,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.990051220427184,0.015963001050304,0.990116369130603,0.0158462616666377,0.997676669998933,0.00358882185143637
"BEATAML1.0-COHORT",4,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.62316872026764,0.285629726766618,0.681459802731874,0.237336540386458,0.994808876915434,0.00482146839970396
"BEATAML1.0-COHORT",5,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.953115098040199,0.0284120218664273,0.953679974397325,0.0275988475644391,0.987159372112358,0.00820402933696948
"BEATAML1.0-COHORT",6,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.443203676524042,0.417824475130335,0.461462520677374,0.4231347068592,0.964656827340765,0.0347763834616675
"BEATAML1.0-COHORT",7,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.978739376390788,0.0368244802917536,0.97937609545668,0.0357216505194816,0.99915931063472,0.00145611669404689
"BEATAML1.0-COHORT",8,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.988939835071786,0.0149398727815601,0.98894686083481,0.0149306893360226,0.996895329818119,0.00409589923189244
"BEATAML1.0-COHORT",9,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.771219378911793,0.0792111223810178,0.785216043804958,0.0679698530812041,0.977330600894901,0.0213031530119718
"BEATAML1.0-COHORT",10,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.980633802816901,0.0273879387079297,0.980994731991308,0.0268775077744283,0.996212121212121,0.00535686955444354
"BEATAML1.0-COHORT",12,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.795368075171708,0.13104289478602,0.798800649585338,0.134135950483375,0.995983857021825,0.00323717339774434
"BEATAML1.0-COHORT",13,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.944131323094265,0.0790102405919307,0.946930100323766,0.0750521718759091,0.99936948297604,0.000891685726590801
"BEATAML1.0-COHORT",14,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.885652972065376,0.127145577196233,0.886935990559909,0.127506166001267,0.998583605395803,0.00128942528955829
"BEATAML1.0-COHORT",15,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.84511410196378,0.132341293352119,0.85083256105397,0.128135591638642,0.995049846781096,0.0051865807530111
"BEATAML1.0-COHORT",16,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.23517405556301,0.216860651386885,0.293520466314495,0.22651691127758,0.988587771256462,0.0066977420617476
"BEATAML1.0-COHORT",17,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.42094628460933,0.312077352135594,0.454018933473248,0.325494186338826,0.980536641661801,0.0161719850965744
"BEATAML1.0-COHORT",18,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.777473576525237,0.165830325085609,0.789343247423245,0.156062324201197,0.991732284887173,0.00633368961840488
"BEATAML1.0-COHORT",20,"{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.680625746878602,0.392591205925995,0.731858109788902,0.3283239515373,0.985456727366181,0.0183012142899447
"BEATAML1.0-COHORT",21,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.463155656174265,0.402220843681279,0.465575812845121,0.404269952102259,0.994486597710075,0.00191800789057365
"BEATAML1.0-COHORT",22,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.74857324032974,0.355571133469202,0.787576810506216,0.300411755544659,0.996216897856242,0.00535011435954512
"LEUCEGENE",0,"{'C': 1000, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.266177710086142,0.241125472570526,0.28993589984361,0.239769706902528,0.888887753214521,0.0634533928428642
"LEUCEGENE",1,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.079781912765106,0.0830847992270346,0.124635485006509,0.108264863326219,0.899334049723839,0.0636633563510512
"LEUCEGENE",2,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.81016342482988,0.250902192097945,0.813743399738256,0.244629443339814,0.983384165391452,0.0182171309713744
"LEUCEGENE",3,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.896296214181953,0.170807626512569,0.901457823734866,0.161036543851877,0.977617744615899,0.036391062154021
"LEUCEGENE",4,"{'C': 1000, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.913760945678533,0.102356845651544,0.920179144364914,0.0944234904216038,0.998920215494136,0.00144665919492501
"LEUCEGENE",5,"{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.822097731367234,0.193411955612329,0.824499014180488,0.191276338756707,0.931605360150266,0.0953678749433384
"LEUCEGENE",6,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.303651257820866,0.326465249524828,0.333019720355081,0.347312280539203,0.964107851342248,0.0263195436216669
"LEUCEGENE",7,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.968109064586182,0.0451005933789858,0.969064143185019,0.0437499082713778,0.998738965952081,0.0017833714531816
"LEUCEGENE",8,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.901693303588328,0.167623982220069,0.912619494097232,0.145865147031948,0.988485543885397,0.015167358282326
"LEUCEGENE",9,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.707369221528314,0.165145202824023,0.720410948692172,0.168659535072514,0.972120139325588,0.0200805755253499
"LEUCEGENE",10,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.78780193281297,0.245317507109396,0.813918002871476,0.209404668503773,0.968689185432305,0.0335664395016967
"LEUCEGENE",12,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.761814441133929,0.0190129237869376,0.77672541618636,0.00491397098902016,0.995750816187408,0.00112423243594363
"LEUCEGENE",13,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.944131323094265,0.0790102405919307,0.946930100323766,0.0750521718759091,0.99936948297604,0.000891685726590801
"LEUCEGENE",14,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.804718326211354,0.167215084128908,0.826470698372021,0.145597012043037,0.998173178052968,0.00133499593003866
"LEUCEGENE",15,"{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.735623780670904,0.254075009241458,0.74145710265869,0.250468659709869,0.99290893885936,0.00477287393234103
"LEUCEGENE",16,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.132779124812377,0.229980190359567,0.166233578017776,0.287925003050753,0.988181427470479,0.0094981450061386
"LEUCEGENE",17,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.287241482615565,0.199484550235179,0.327841158330219,0.219846477901185,0.973810424679824,0.0145709796235137
"LEUCEGENE",18,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.684721185980013,0.130981978855344,0.708600744178139,0.124047320593186,0.990932781787858,0.00254623015017376
"LEUCEGENE",20,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.462353633086153,0.231084427841855,0.525520842189178,0.197535854587289,0.981118386833737,0.0175534770626264
"LEUCEGENE",21,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.427864390002475,0.515374270495865,0.468826225108679,0.50290696229315,0.995440095074853,0.00433810607393477
"LEUCEGENE",22,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.450123626613016,0.431605135119144,0.479119818467941,0.442064255819376,0.994863490681554,0.00304032825405039
"TCGA-LAML",0,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.114871595928208,0.141313243308997,0.156122751005374,0.142930937451225,0.892000408296014,0.0777655923961359
"TCGA-LAML",1,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.256387243186366,0.0623780746235047,0.332356647396452,0.0575759989194705,0.905254805026065,0.0577271288844784
"TCGA-LAML",2,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.807715984727889,0.234519622463903,0.810894647126177,0.229953771099934,0.985540940886734,0.0168993952125388
"TCGA-LAML",3,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.894825288028265,0.170224905462918,0.900044341195921,0.160493406858193,0.977302486103919,0.0362688802358579
"TCGA-LAML",4,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.703730958304795,0.160650380744797,0.714293773386012,0.159788544488102,0.995389990969093,0.00414901459421505
"TCGA-LAML",5,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 1000}",0.845847988829077,0.209459664722103,0.847720851359592,0.207010804410622,0.937737488561508,0.0992490251333381
"TCGA-LAML",6,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.172839593890274,0.180996066468373,0.217968071694542,0.191906549265672,0.938878864223352,0.0475520236317271
"TCGA-LAML",7,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.978739376390788,0.0368244802917536,0.97937609545668,0.0357216505194816,0.99915931063472,0.00145611669404689
"TCGA-LAML",8,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.901693303588328,0.167623982220069,0.912619494097232,0.145865147031948,0.988485543885397,0.015167358282326
"TCGA-LAML",9,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.675963305947309,0.153105245777086,0.687467991612048,0.152583524574154,0.967530007169457,0.0222926928005899
"TCGA-LAML",10,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.807168129996069,0.272705445817325,0.832923270880169,0.236282176278201,0.972477064220183,0.0389233090561402
"TCGA-LAML",12,"{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.7255385147181,0.0322889833379757,0.738601461687555,0.0490014425144842,0.995120299163449,0.00201591816253443
"TCGA-LAML",13,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.944131323094265,0.0790102405919307,0.946930100323766,0.0750521718759091,0.99936948297604,0.000891685726590801
"TCGA-LAML",14,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.819198990682928,0.223318687094478,0.82305708648907,0.220868241947587,0.998163260713163,0.00189393200851167
"TCGA-LAML",15,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.669722577850661,0.247346365848228,0.678966737926939,0.250223324388396,0.991991742805561,0.00489289256366892
"TCGA-LAML",16,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.298511191588253,0.169217961521955,0.37813992833429,0.134192432429902,0.986733242294951,0.00717407271310971
"TCGA-LAML",17,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.392448844880841,0.124150470419744,0.466505076216233,0.116333704359632,0.970236520441985,0.01602867642841
"TCGA-LAML",18,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 5000}",0.741958611937313,0.151729149340942,0.755267787706304,0.147525940772912,0.991611755168734,0.00391666076642095
"TCGA-LAML",20,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.470462100515821,0.359913099533472,0.53617375173832,0.315103505231341,0.980239728744705,0.0197434098608951
"TCGA-LAML",21,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.516162871442242,0.328903225966181,0.577605624101548,0.242010051845854,0.994421176660198,0.00432290472286808
"TCGA-LAML",22,"{'C': 10, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.404741197792598,0.431346326306421,0.443839953067347,0.434730530441744,0.994443145998914,0.00358295868397932
